FrameNumber,BrightArea,Intensity
1071,11.0,11.0
1072,9.5,1.9
1073,9.5,3.1666666666666665
1074,12.5,4.166666666666667
1075,12.5,4.166666666666667
1076,7.5,2.5
1077,7.5,7.5
1078,8.0,8.0
1079,6.5,6.5
1080,7.0,7.0
1081,9.5,9.5
1082,11.5,11.5
1083,7.0,2.3333333333333335
1084,10.0,10.0
1085,11.0,2.75
1086,9.0,4.5
1087,1.5,0.375
1088,2.0,0.3333333333333333
1089,2.0,0.4
1090,2.5,0.625
1091,1.5,0.5
1092,1.0,0.3333333333333333
1093,2.0,0.6666666666666666
1094,3.0,0.75
1095,3.5,0.7
1096,3.0,0.6
1097,1.5,0.25
1098,3.5,1.1666666666666667
1099,2.5,0.5
1100,3.5,1.75
1101,2.5,0.5
1102,3.0,0.5
1103,3.0,1.0
1104,6.0,6.0
1105,4.0,4.0
1106,7.0,2.3333333333333335
1107,6.0,3.0
1108,6.5,2.1666666666666665
1109,5.5,1.1
1110,6.5,1.625
1111,7.5,2.5
1112,7.0,1.4
1113,5.0,1.25
1114,6.0,1.5
1115,5.5,1.8333333333333333
1116,4.5,1.125
1117,6.0,3.0
1118,6.5,1.3
1119,6.5,2.1666666666666665
1120,13.0,13.0
1121,10.5,10.5
1122,8.5,2.8333333333333335
1123,10.0,10.0
1124,12.0,12.0
1125,11.5,11.5
1126,4.5,0.6428571428571429
1127,6.0,3.0
1128,3.5,1.1666666666666667
1129,6.0,2.0
1130,5.5,1.375
1131,1.5,0.5
1132,2.0,0.5
1133,2.0,0.4
1134,5.0,1.0
1135,9.0,2.25
1136,6.5,2.1666666666666665
1137,11.5,3.8333333333333335
1138,10.5,3.5
1139,5.0,0.8333333333333334
1140,5.5,2.75
1141,6.0,1.5
1142,7.0,1.75
1143,5.5,1.8333333333333333
1144,2.5,0.5
1145,3.0,1.0
1146,4.5,1.5
1147,2.5,0.625
1148,3.0,0.75
1149,5.0,5.0
1150,4.5,2.25
1151,4.5,2.25
1152,4.5,4.5
1153,2.5,1.25
1154,7.5,2.5
1155,6.0,3.0
1156,5.0,1.6666666666666667
1157,3.5,3.5
1158,1.5,1.5
1159,7.0,7.0
1160,7.0,7.0
1161,5.0,5.0
1162,5.0,1.6666666666666667
1163,4.0,2.0
1164,6.5,3.25
1165,2.0,0.6666666666666666
1166,1.5,0.5
1167,4.0,1.3333333333333333
1168,3.5,1.1666666666666667
1169,5.0,2.5
1170,3.0,1.5
1171,2.0,0.6666666666666666
1172,1.0,0.3333333333333333
1173,5.0,2.5
1174,2.5,1.25
1175,3.0,1.5
1176,2.5,1.25
1177,1.5,0.75
1178,1.5,0.5
1179,2.0,2.0
1180,0.5,0.16666666666666666
1181,1.0,0.25
1182,0.5,0.1
1183,1.0,0.25
1184,0.0,0.0
1185,0.0,0.0
1186,0.5,0.125
1187,1.0,0.25
1188,2.5,0.5
1189,0.5,0.1
1190,0.5,0.1
1191,1.0,0.25
1192,1.0,0.5
1193,2.0,2.0
1194,8.5,8.5
1195,3.5,1.75
1196,5.0,1.0
1197,6.0,3.0
1198,3.0,1.5
1199,3.5,3.5
1200,9.5,4.75
1201,6.5,1.625
1202,8.0,2.6666666666666665
1203,1.0,0.5
1204,2.5,0.625
1205,5.0,2.5
1206,6.0,3.0
1207,2.5,0.625
1208,2.0,0.5
1209,5.0,2.5
1210,4.0,1.0
1211,5.0,1.25
1212,3.0,1.5
1213,5.0,1.6666666666666667
1214,3.0,0.6
1215,3.5,0.875
1216,5.0,5.0
1217,3.5,0.875
1218,4.0,1.3333333333333333
1219,3.5,1.75
1220,3.5,1.1666666666666667
1221,3.0,1.5
1222,4.5,1.125
1223,6.0,1.5
1224,2.5,0.8333333333333334
1225,1.5,0.375
1226,3.5,3.5
1227,4.5,1.5
1228,5.5,1.8333333333333333
1229,6.5,1.3
1230,6.5,1.625
1231,5.5,2.75
1232,6.5,1.625
1233,3.5,1.1666666666666667
1234,6.5,1.625
1235,5.0,1.6666666666666667
1236,2.5,0.8333333333333334
1237,3.0,1.0
1238,3.5,1.1666666666666667
1239,2.5,0.8333333333333334
1240,1.5,0.3
1241,1.5,0.75
1242,1.0,0.3333333333333333
1243,0.5,0.25
1244,0.0,0.0
1245,1.0,0.25
1246,0.0,0.0
1247,1.0,0.5
1248,1.0,0.3333333333333333
1249,1.0,1.0
1250,1.0,1.0
1251,1.5,0.75
1252,0.5,0.16666666666666666
1253,0.0,0.0
1254,1.0,0.3333333333333333
1255,1.5,0.5
1256,0.0,0.0
1257,0.0,0.0
1258,1.0,0.5
1259,1.5,0.375
1260,2.0,0.6666666666666666
1261,0.0,0.0
1262,0.5,0.25
1263,0.5,0.5
1264,0.5,0.5
1265,2.5,2.5
1266,0.0,0.0
1267,1.5,0.5
1268,1.0,0.25
1269,0.0,0.0
1270,2.0,0.6666666666666666
1271,4.0,4.0
1272,5.0,2.5
1273,0.5,0.16666666666666666
1274,0.0,0.0
1275,0.0,0.0
1276,1.0,0.25
1277,0.5,0.25
1278,1.0,0.3333333333333333
1279,4.5,2.25
1280,1.5,0.375
1281,1.5,0.5
1282,1.0,0.25
1283,0.5,0.125
1284,5.0,2.5
1285,2.0,1.0
1286,0.5,0.16666666666666666
1287,1.0,0.2
1288,0.0,0.0
1289,0.0,0.0
1290,0.5,0.125
1291,0.0,0.0
1292,2.0,0.6666666666666666
1293,0.0,0.0
1294,1.0,0.3333333333333333
1295,1.5,1.5
1296,2.5,0.8333333333333334
1297,1.5,0.5
1298,4.0,2.0
1299,3.5,1.75
1300,1.5,0.5
1301,2.5,1.25
1302,2.0,1.0
1303,3.0,1.5
1304,2.5,1.25
1305,1.5,0.375
1306,2.5,0.8333333333333334
1307,3.0,1.5
1308,2.0,0.4
1309,1.0,0.3333333333333333
1310,2.5,0.8333333333333334
1311,0.0,0.0
