FrameNumber,BrightArea,Intensity
1007,1826.5,17.733009708737864
1008,1812.0,13.62406015037594
1009,1849.0,18.867346938775512
1010,1857.5,16.29385964912281
1011,1856.0,13.850746268656716
1012,1875.0,18.38235294117647
1013,1913.0,15.552845528455284
1014,1901.0,13.977941176470589
1015,1908.5,17.040178571428573
1016,1930.5,15.823770491803279
1017,1924.0,13.454545454545455
1018,1950.0,16.666666666666668
1019,1925.5,13.098639455782314
1020,1939.0,16.158333333333335
1021,1955.0,15.515873015873016
1022,1948.5,13.345890410958905
1023,1952.5,15.135658914728682
1024,1970.5,16.151639344262296
1025,1983.0,13.770833333333334
1026,2013.5,17.508695652173913
1027,2052.0,16.682926829268293
1028,2025.5,13.152597402597403
1029,2067.5,16.27952755905512
1030,2064.0,12.585365853658537
1031,2087.0,15.691729323308271
1032,2114.0,15.544117647058824
1033,2101.0,12.358823529411765
1034,2115.0,14.29054054054054
1035,2111.5,12.347953216374268
1036,2082.0,15.422222222222222
1037,2111.0,14.45890410958904
1038,2100.0,11.229946524064172
1039,2152.0,15.594202898550725
1040,2163.0,14.815068493150685
1041,2131.5,11.1015625
1042,2169.0,13.815286624203821
1043,2212.5,14.46078431372549
1044,2205.5,11.486979166666666
1045,2225.5,14.545751633986928
1046,2225.5,13.406626506024097
1047,2239.0,10.712918660287082
1048,2217.0,15.395833333333334
1049,2256.5,14.19182389937107
1050,2259.5,11.469543147208121
1051,2270.0,14.74025974025974
1052,2270.0,14.836601307189543
1053,2286.0,11.783505154639176
1054,2304.5,14.964285714285714
1055,2313.5,14.106707317073171
1056,2256.5,11.454314720812183
1057,2327.5,15.620805369127517
1058,2325.0,12.988826815642458
1059,2322.5,11.6125
1060,2345.0,13.713450292397662
1061,2359.0,13.32768361581921
1062,2341.5,10.595022624434389
1063,2357.0,14.029761904761905
1064,2362.0,12.907103825136613
1065,2379.5,10.622767857142858
1066,2389.0,13.651428571428571
1067,2424.0,13.851428571428572
1068,2396.5,9.985416666666667
1069,2456.5,13.878531073446327
1070,2477.5,12.836787564766839
1071,2437.5,9.789156626506024
1072,2523.0,13.491978609625669
1073,2547.0,12.364077669902912
1074,2541.0,10.204819277108435
1075,2581.0,13.58421052631579
1076,2590.0,12.758620689655173
1077,2544.0,10.055335968379447
1078,2616.5,12.284037558685446
1079,2627.0,10.424603174603174
1080,2613.0,14.048387096774194
1081,2650.5,13.52295918367347
1082,2640.0,10.602409638554217
1083,2707.5,14.47860962566845
1084,2685.0,11.724890829694322
1085,2734.0,13.019047619047619
1086,2732.0,11.19672131147541
1087,2731.0,14.298429319371728
1088,2798.0,12.894009216589861
1089,2765.0,10.80078125
1090,2788.5,13.53640776699029
1091,2813.5,12.339912280701755
1092,2771.0,9.826241134751774
1093,2833.0,12.93607305936073
1094,2908.0,12.218487394957982
1095,2824.5,9.672945205479452
1096,2903.5,11.948559670781894
1097,2945.0,12.804347826086957
1098,2879.0,9.439344262295082
1099,2935.5,13.104910714285714
1100,2948.0,12.986784140969164
1101,2906.5,9.753355704697986
1102,2948.5,12.819565217391304
1103,2947.0,12.228215767634854
1104,2937.0,9.989795918367347
1105,2998.5,11.94621513944223
1106,3039.0,12.404081632653062
1107,3027.0,9.733118971061094
1108,3004.5,12.263265306122449
1109,3051.5,12.013779527559056
1110,3032.5,9.845779220779221
1111,3083.0,12.899581589958158
1112,3119.5,12.78483606557377
1113,3074.0,9.429447852760736
1114,3092.5,12.993697478991596
1115,3136.0,12.8
1116,3146.0,9.709876543209877
1117,3196.0,13.6
1118,3208.0,12.62992125984252
1119,3161.5,12.398039215686275
1120,3111.5,6.9453125
1121,3193.5,9.47626112759644
1122,3175.5,8.31282722513089
1123,3238.5,10.65296052631579
1124,3246.5,10.540584415584416
1125,3259.0,8.621693121693122
1126,3296.0,10.73615635179153
1127,3319.0,10.775974025974026
1128,3295.5,8.741379310344827
1129,3308.0,10.990033222591363
1130,3328.0,10.367601246105918
1131,3310.0,8.233830845771145
1132,3359.5,10.80225080385852
1133,3348.0,10.429906542056075
1134,3353.0,8.553571428571429
1135,3372.5,10.809294871794872
1136,3399.5,10.524767801857585
1137,3413.5,8.797680412371134
1138,3490.0,10.294985250737463
1139,3479.0,8.464720194647201
1140,3535.5,10.491097922848665
1141,3479.0,8.568965517241379
1142,3531.5,9.648907103825136
1143,3526.0,8.143187066974596
1144,3580.5,10.817220543806647
1145,3659.0,10.052197802197803
1146,3630.0,8.422273781902552
1147,3627.5,10.393982808022923
1148,3636.0,9.961643835616439
1149,3615.5,7.741970021413276
1150,3637.0,9.724598930481283
1151,3667.0,9.624671916010499
1152,3679.0,7.844349680170576
1153,3729.0,10.05121293800539
1154,3771.0,9.4275
1155,3767.0,7.489065606361829
1156,3793.0,9.75064267352185
1157,3839.0,8.784897025171624
1158,3802.5,7.792008196721311
1159,3860.0,9.722921914357682
1160,3915.5,9.148364485981308
1161,3895.5,7.405893536121673
1162,3951.0,9.167053364269142
1163,3953.0,8.745575221238939
1164,3926.5,7.257855822550832
1165,3963.0,8.72907488986784
1166,3980.0,9.234338747099768
1167,3957.5,7.355947955390334
1168,4073.0,8.835140997830802
1169,4062.5,7.565176908752328
1170,4132.5,9.910071942446043
1171,4138.5,8.162721893491124
1172,4147.5,9.469178082191782
1173,4148.0,7.946360153256705
1174,4165.0,10.1338199513382
1175,4195.0,9.260485651214129
1176,4195.5,7.931001890359168
1177,4314.5,10.34652278177458
1178,4345.0,9.528508771929825
1179,4314.0,7.85792349726776
1180,4458.5,10.041666666666666
1181,4439.5,9.77863436123348
1182,4448.5,7.68307426597582
1183,4426.0,9.770419426048566
1184,4477.5,9.44620253164557
1185,4463.5,7.8169877408056045
1186,4522.5,9.896061269146609
1187,4500.0,9.74025974025974
1188,4503.0,8.084380610412927
1189,4583.5,9.489648033126294
1190,4604.0,9.244979919678714
1191,4569.0,7.796928327645051
1192,4686.5,9.603483606557377
1193,4734.0,9.8625
1194,4732.5,8.131443298969073
1195,4708.5,9.305335968379447
1196,4770.5,9.104007633587786
1197,4763.5,7.585191082802548
1198,4880.0,9.295238095238096
1199,4815.5,7.85562805872757
1200,4746.5,9.198643410852712
1201,4732.0,7.656957928802589
1202,4913.5,9.18411214953271
1203,4904.5,7.557010785824345
1204,4912.0,9.923232323232323
1205,4867.0,8.76936936936937
1206,4857.0,7.530232558139535
1207,5097.0,10.25553319919517
1208,5088.5,9.899805447470817
1209,4984.5,7.837264150943396
1210,5090.0,10.059288537549406
1211,5099.0,9.425138632162662
1212,5186.0,7.483405483405483
1213,5069.5,9.458022388059701
1214,5199.5,8.995674740484429
1215,5176.0,7.545189504373178
1216,5291.5,9.482974910394265
1217,5311.0,9.586642599277978
1218,5280.0,7.597122302158273
1219,5325.0,9.594594594594595
1220,5379.5,9.275
1221,5346.5,7.805109489051095
1222,5470.5,9.367294520547945
1223,5390.5,7.997774480712166
1224,5444.0,9.028192371475953
1225,5478.5,7.848853868194842
1226,5454.5,9.339897260273972
1227,5650.5,9.055288461538462
1228,5628.5,8.265051395007342
1229,5633.5,9.086290322580645
1230,5461.5,7.768847795163585
1231,5554.0,9.812720848056538
1232,5661.0,9.676923076923076
1233,5648.0,8.022727272727273
1234,5712.5,9.986888111888112
1235,5821.0,9.916524701873936
1236,5731.0,7.807901907356948
1237,5840.5,9.832491582491583
1238,5920.0,10.068027210884354
1239,5927.0,8.085948158253752
1240,6055.0,10.142378559463987
1241,6090.5,9.839256865912763
1242,6085.0,8.267663043478262
1243,6087.0,9.570754716981131
1244,6121.0,9.431432973805855
1245,6206.5,8.113071895424836
1246,6284.5,9.834898278560251
1247,6321.5,9.846573208722742
1248,6163.0,8.294751009421265
1249,6278.0,9.980922098569158
1250,6360.5,9.969435736677116
1251,6421.5,8.159466327827191
1252,6466.0,10.182677165354331
1253,6513.5,10.11413043478261
1254,6430.0,8.027465667915106
1255,6681.5,10.639331210191083
1256,6593.0,10.366352201257861
1257,6564.5,8.341168996188056
1258,6611.5,9.751474926253687
1259,6502.5,8.241444866920151
1260,6791.0,10.830940988835726
1261,6747.0,9.204638472032743
1262,6782.0,10.613458528951487
1263,6685.5,9.42947813822285
1264,6790.5,11.47043918918919
1265,6912.0,10.584992343032159
1266,6850.5,8.990157480314961
1267,6971.5,10.808527131782945
1268,6998.5,10.717457886676875
1269,6943.5,8.789240506329113
1270,7052.5,11.002340093603744
1271,7254.5,11.317472698907956
1272,7124.0,9.300261096605745
1273,7302.0,11.608903020667727
1274,7313.0,11.534700315457414
1275,7252.5,9.948559670781894
1276,7445.5,11.855891719745223
1277,7415.5,10.88913362701909
1278,7609.0,12.154952076677317
1279,7679.5,12.446515397082658
1280,7502.0,8.534698521046645
1281,8002.0,11.286318758815232
1282,7937.0,10.416010498687664
1283,8055.0,11.623376623376624
1284,7697.0,9.906048906048905
1285,7790.0,11.875
1286,7775.5,11.536350148367953
1287,7749.0,9.972972972972974
1288,7971.0,12.004518072289157
1289,7844.5,10.13501291989664
1290,7966.0,11.544927536231883
1291,7916.5,10.294538361508453
1292,7975.0,12.578864353312303
1293,8056.5,12.43287037037037
1294,8042.0,9.903940886699507
1295,8208.5,11.827809798270893
1296,8095.5,9.848540145985401
1297,8222.5,13.030903328050712
1298,8242.5,11.997816593886462
1299,8266.5,10.450695322376738
1300,8408.5,13.13828125
1301,8365.5,13.030373831775702
1302,8428.5,10.58856783919598
1303,8471.0,13.2359375
1304,8490.0,12.26878612716763
1305,8525.5,10.832909783989836
1306,8504.5,13.226283048211508
1307,8257.0,12.491679273827534
1308,8264.0,10.240396530359355
1309,8161.5,13.4900826446281
1310,8080.5,12.00668647845468
1311,7718.0,9.54017305315204
1312,7610.5,11.744598765432098
1313,7621.5,11.175219941348974
1314,7239.0,8.992546583850931
1315,7091.0,11.045171339563863
1316,6947.5,10.78804347826087
1317,6665.0,8.426042983565107
1318,6627.5,10.5870607028754
1319,6270.0,9.705882352941176
1320,6019.5,7.296363636363636
1321,5904.0,9.283018867924529
1322,5650.0,8.272327964860908
1323,5390.0,6.857506361323155
1324,5220.0,8.130841121495328
1325,5032.5,8.156401944894652
1326,4734.0,6.069230769230769
1327,4552.5,7.378444084278768
1328,4428.0,7.165048543689321
1329,4132.5,5.277777777777778
1330,3950.0,6.340288924558587
1331,3765.0,6.182266009852217
1332,3537.0,4.6478318002628125
1333,3405.0,5.421974522292993
1334,3099.5,4.121675531914893
1335,2892.5,4.65780998389694
1336,2629.0,3.557510148849797
1337,2496.0,4.038834951456311
1338,2212.0,2.977119784656797
1339,1886.0,3.3087719298245615
1340,1681.5,2.6947115384615383
1341,1474.0,1.9758713136729222
1342,1358.5,2.2491721854304636
1343,1124.0,1.750778816199377
1344,922.5,1.23
1345,774.5,1.3563922942206654
1346,670.0,1.109271523178808
1347,537.5,0.7063074901445466
1348,529.5,0.8680327868852459
1349,454.5,0.6150202976995941
1350,457.5,0.7847341337907375
1351,397.5,0.5888888888888889
1352,363.0,0.6482142857142857
1353,327.0,0.5
1354,297.5,0.5560747663551402
1355,292.0,0.5626204238921002
1356,258.0,0.3885542168674699
1357,240.0,0.498960498960499
1358,257.0,0.47947761194029853
1359,247.5,0.3831269349845201
1360,240.0,0.48484848484848486
1361,218.5,0.4387550200803213
1362,229.0,0.3705501618122977
1363,228.5,0.49890829694323147
1364,232.5,0.46686746987951805
1365,227.5,0.35602503912363065
1366,240.5,0.4938398357289528
1367,228.0,0.47107438016528924
1368,220.0,0.3464566929133858
1369,207.5,0.4269547325102881
1370,197.5,0.40060851926977686
1371,195.5,0.3158319870759289
1372,188.5,0.39767932489451474
1373,185.5,0.3680555555555556
1374,198.0,0.3183279742765273
1375,193.0,0.40292275574112735
1376,186.5,0.3918067226890756
1377,189.0,0.3024
1378,186.5,0.3877338877338877
1379,168.5,0.2799003322259136
1380,164.0,0.33884297520661155
1381,151.5,0.255050505050505
1382,146.5,0.31917211328976036
1383,151.5,0.2508278145695364
1384,147.0,0.35083532219570407
1385,154.0,0.3384615384615385
1386,154.5,0.2673010380622837
1387,126.5,0.28815489749430523
1388,113.0,0.24835164835164836
1389,119.5,0.2028862478777589
1390,108.5,0.24771689497716895
1391,95.5,0.21853546910755148
1392,103.0,0.18197879858657243
1393,89.5,0.20717592592592593
1394,108.5,0.25232558139534883
1395,110.0,0.19230769230769232
1396,107.5,0.2541371158392435
1397,110.0,0.26506024096385544
1398,102.0,0.17989417989417988
1399,84.5,0.20710784313725492
1400,102.5,0.23295454545454544
1401,90.0,0.1601423487544484
1402,97.0,0.23486682808716708
1403,86.0,0.2107843137254902
1404,92.5,0.17003676470588236
1405,79.5,0.18973747016706444
1406,88.0,0.20512820512820512
1407,92.0,0.16225749559082892
1408,81.5,0.19358669833729217
1409,95.0,0.17790262172284643
1410,89.0,0.2181372549019608
1411,88.0,0.21674876847290642
1412,97.0,0.18029739776951673
1413,89.5,0.21670702179176757
1414,77.5,0.14220183486238533
1415,73.5,0.1783980582524272
1416,74.5,0.13925233644859814
1417,64.5,0.17479674796747968
1418,73.5,0.1810344827586207
1419,73.5,0.1346153846153846
1420,65.5,0.16498740554156172
1421,63.5,0.15994962216624686
1422,66.0,0.12452830188679245
1423,65.0,0.16795865633074936
1424,60.0,0.14925373134328357
1425,66.5,0.1259469696969697
1426,61.5,0.14642857142857144
1427,63.0,0.12162162162162163
1428,59.5,0.16346153846153846
1429,59.0,0.16120218579234974
1430,67.0,0.1266540642722117
1431,59.5,0.15575916230366493
1432,57.0,0.15079365079365079
1433,58.5,0.11470588235294117
1434,54.0,0.15472779369627507
1435,60.0,0.16997167138810199
1436,58.0,0.12210526315789473
1437,60.5,0.17638483965014579
1438,60.0,0.17699115044247787
1439,64.0,0.16666666666666666
1440,51.5,0.10531697341513292
1441,47.0,0.1407185628742515
1442,48.0,0.13370473537604458
1443,66.0,0.14410480349344978
1444,55.0,0.1608187134502924
1445,53.0,0.14520547945205478
1446,58.0,0.11717171717171718
1447,56.0,0.16231884057971013
1448,64.0,0.1807909604519774
1449,59.5,0.12217659137577003
1450,62.5,0.18115942028985507
1451,53.0,0.14520547945205478
1452,68.5,0.1381048387096774
1453,61.0,0.16897506925207756
1454,58.5,0.15354330708661418
1455,70.0,0.13725490196078433
1456,64.0,0.1797752808988764
1457,69.5,0.1925207756232687
1458,64.5,0.13298969072164948
1459,49.5,0.14142857142857143
1460,57.0,0.16193181818181818
1461,69.5,0.14662447257383968
1462,63.0,0.1810344827586207
1463,57.5,0.1554054054054054
1464,67.0,0.13320079522862824
1465,59.0,0.16857142857142857
1466,67.0,0.17539267015706805
1467,69.0,0.14526315789473684
1468,57.0,0.16332378223495703
1469,60.5,0.1822289156626506
1470,62.5,0.13020833333333334
1471,59.5,0.1760355029585799
1472,60.0,0.17341040462427745
1473,63.5,0.12725450901803606
1474,59.0,0.17201166180758018
1475,62.5,0.17705382436260622
1476,56.5,0.11995753715498939
1477,61.5,0.1782608695652174
1478,53.5,0.1502808988764045
1479,59.5,0.12447698744769875
1480,60.5,0.16666666666666666
1481,59.5,0.12447698744769875
1482,54.0,0.15976331360946747
1483,59.5,0.1739766081871345
1484,64.5,0.13782051282051283
1485,55.0,0.1544943820224719
1486,64.5,0.13752665245202558
1487,58.0,0.1762917933130699
1488,52.0,0.15204678362573099
1489,64.5,0.13665254237288135
1490,54.5,0.1631736526946108
1491,46.0,0.13256484149855907
1492,62.0,0.13219616204690832
1493,55.0,0.16516516516516516
1494,57.0,0.16569767441860464
1495,64.5,0.13752665245202558
1496,58.5,0.17307692307692307
1497,63.0,0.13876651982378854
1498,58.0,0.1762917933130699
1499,53.0,0.165625
1500,72.0,0.16143497757847533
1501,61.0,0.18541033434650456
1502,63.0,0.1926605504587156
1503,69.0,0.15401785714285715
1504,63.0,0.196875
1505,65.0,0.19938650306748465
1506,59.0,0.125
1507,64.0,0.18497109826589594
1508,68.5,0.15675057208237986
1509,63.5,0.18405797101449275
1510,65.5,0.15022935779816513
1511,60.0,0.18072289156626506
1512,60.5,0.1795252225519288
1513,70.5,0.1525974025974026
1514,55.0,0.1636904761904762
1515,63.0,0.13636363636363635
1516,56.0,0.16766467065868262
1517,65.0,0.18571428571428572
1518,65.0,0.13978494623655913
1519,61.0,0.17732558139534885
1520,55.5,0.15331491712707182
1521,66.5,0.1427038626609442
1522,58.5,0.18396226415094338
1523,61.0,0.18429003021148035
1524,65.0,0.14161220043572983
1525,65.5,0.19040697674418605
1526,72.0,0.16216216216216217
1527,58.0,0.18412698412698414
1528,60.5,0.1753623188405797
1529,59.0,0.12854030501089325
1530,67.0,0.19420289855072465
1531,61.0,0.1358574610244989
1532,53.5,0.1671875
1533,62.5,0.1358695652173913
1534,54.5,0.16717791411042945
1535,55.0,0.1687116564417178
1536,52.5,0.12096774193548387
1537,57.5,0.18548387096774194
1538,65.5,0.20532915360501566
1539,54.5,0.1235827664399093
1540,52.5,0.17045454545454544
1541,57.0,0.18210862619808307
1542,65.5,0.14886363636363636
1543,64.5,0.21009771986970685
1544,59.5,0.1853582554517134
1545,57.5,0.13922518159806296
1546,58.5,0.18932038834951456
1547,68.5,0.21746031746031746
1548,65.0,0.1566265060240964
1549,66.0,0.2082018927444795
1550,59.0,0.14390243902439023
1551,61.0,0.21180555555555555
1552,60.5,0.20790378006872853
1553,60.0,0.14457831325301204
1554,57.5,0.18914473684210525
1555,74.5,0.19151670951156813
1556,60.5,0.20439189189189189
1557,58.0,0.2013888888888889
1558,65.0,0.16539440203562342
1559,59.0,0.20848056537102475
1560,64.0,0.22377622377622378
1561,64.0,0.17066666666666666
1562,54.5,0.18537414965986396
1563,69.5,0.18733153638814015
1564,60.5,0.2216117216117216
1565,56.0,0.2007168458781362
1566,65.0,0.16927083333333334
1567,57.5,0.2060931899641577
1568,57.5,0.2060931899641577
1569,70.0,0.18867924528301888
1570,62.0,0.22382671480144403
1571,64.0,0.17679558011049723
1572,56.0,0.2014388489208633
1573,63.5,0.17787114845938376
1574,48.5,0.1851145038167939
1575,56.0,0.2007168458781362
1576,56.5,0.17069486404833836
1577,60.0,0.23166023166023167
1578,53.5,0.2123015873015873
1579,59.0,0.1761194029850746
1580,53.0,0.1948529411764706
1581,61.0,0.1804733727810651
1582,55.5,0.22379032258064516
1583,54.5,0.229957805907173
1584,49.0,0.15123456790123457
1585,54.0,0.23076923076923078
1586,52.0,0.2175732217573222
1587,51.0,0.15987460815047022
1588,52.0,0.2157676348547718
1589,54.5,0.21887550200803213
1590,57.5,0.18312101910828024
1591,51.5,0.21638655462184875
1592,52.0,0.2184873949579832
1593,54.5,0.17467948717948717
1594,43.5,0.18995633187772926
1595,54.5,0.24772727272727274
1596,49.5,0.1767857142857143
1597,47.5,0.2219626168224299
1598,49.0,0.22685185185185186
1599,49.5,0.20625
1600,60.5,0.17385057471264367
1601,55.5,0.22469635627530365
1602,55.0,0.18211920529801323
1603,48.5,0.24371859296482412
1604,49.5,0.23459715639810427
1605,51.0,0.18021201413427562
1606,47.5,0.21396396396396397
1607,48.0,0.16666666666666666
1608,49.0,0.24257425742574257
1609,46.0,0.21296296296296297
1610,51.0,0.1705685618729097
1611,50.0,0.22624434389140272
1612,55.5,0.2032967032967033
1613,51.5,0.23623853211009174
1614,54.5,0.20411985018726592
1615,42.0,0.22105263157894736
1616,48.5,0.23317307692307693
1617,46.0,0.1597222222222222
1618,43.5,0.21534653465346534
1619,41.0,0.20812182741116753
1620,43.5,0.16171003717472118
1621,41.0,0.22162162162162163
1622,36.0,0.1875
1623,48.0,0.1797752808988764
1624,42.5,0.22727272727272727
1625,41.0,0.21243523316062177
1626,44.5,0.18541666666666667
1627,40.5,0.2066326530612245
1628,48.0,0.19433198380566802
1629,41.5,0.2292817679558011
1630,40.0,0.1606425702811245
1631,43.5,0.25588235294117645
1632,37.0,0.21637426900584794
1633,38.5,0.17035398230088494
1634,34.0,0.20238095238095238
1635,30.5,0.17134831460674158
1636,38.0,0.17117117117117117
1637,33.5,0.19705882352941176
1638,28.5,0.17272727272727273
1639,35.5,0.1504237288135593
1640,29.5,0.1787878787878788
1641,35.0,0.19886363636363635
1642,37.0,0.1689497716894977
1643,32.5,0.20186335403726707
1644,35.0,0.1724137931034483
1645,29.0,0.1858974358974359
1646,30.0,0.19230769230769232
1647,31.0,0.1497584541062802
1648,29.0,0.21641791044776118
1649,27.0,0.1836734693877551
1650,25.0,0.13227513227513227
1651,25.0,0.17985611510791366
1652,22.5,0.16423357664233576
1653,27.5,0.1455026455026455
1654,27.5,0.2330508474576271
1655,23.5,0.18076923076923077
1656,24.0,0.13872832369942195
1657,25.5,0.19767441860465115
1658,25.5,0.19172932330827067
1659,26.5,0.15497076023391812
1660,24.0,0.183206106870229
1661,27.5,0.21484375
1662,21.5,0.125
1663,26.0,0.23423423423423423
1664,22.5,0.1744186046511628
1665,27.0,0.15976331360946747
1666,24.5,0.2076271186440678
1667,23.0,0.19327731092436976
1668,22.5,0.1323529411764706
1669,24.0,0.20689655172413793
1670,27.0,0.18
1671,21.5,0.21287128712871287
1672,16.5,0.14732142857142858
1673,21.5,0.14930555555555555
1674,21.5,0.20673076923076922
1675,20.5,0.19902912621359223
1676,16.0,0.11267605633802817
1677,16.5,0.16176470588235295
1678,15.5,0.11231884057971014
1679,18.0,0.2222222222222222
1680,19.0,0.2
1681,19.5,0.14130434782608695
1682,15.5,0.17222222222222222
1683,14.0,0.16279069767441862
1684,12.5,0.09259259259259259
1685,12.0,0.13793103448275862
1686,11.0,0.12359550561797752
1687,13.0,0.11016949152542373
1688,11.0,0.11458333333333333
1689,9.5,0.07037037037037037
1690,6.5,0.07647058823529412
1691,8.5,0.10625
1692,6.0,0.047244094488188976
1693,5.0,0.060240963855421686
1694,10.0,0.07936507936507936
1695,6.5,0.08024691358024691
1696,5.5,0.04741379310344827
1697,5.5,0.07142857142857142
1698,8.0,0.1
1699,6.5,0.06074766355140187
1700,9.5,0.13970588235294118
1701,7.0,0.09722222222222222
1702,11.0,0.11
1703,7.5,0.10714285714285714
1704,10.5,0.09375
1705,5.5,0.09166666666666666
1706,6.0,0.09230769230769231
1707,7.0,0.06862745098039216
1708,4.5,0.07377049180327869
1709,7.5,0.11194029850746269
1710,5.5,0.06179775280898876
1711,8.5,0.13934426229508196
1712,9.0,0.15
1713,5.0,0.05319148936170213
1714,5.5,0.09322033898305085
1715,5.0,0.07575757575757576
1716,8.5,0.09883720930232558
1717,5.5,0.09166666666666666
1718,5.5,0.08208955223880597
1719,5.5,0.06626506024096386
1720,5.5,0.09649122807017543
1721,6.5,0.11403508771929824
1722,6.0,0.07792207792207792
1723,8.0,0.13333333333333333
1724,7.5,0.10273972602739725
1725,5.0,0.11363636363636363
1726,4.5,0.06428571428571428
1727,5.5,0.12222222222222222
1728,5.0,0.09803921568627451
1729,8.5,0.11971830985915492
1730,6.0,0.13953488372093023
1731,7.0,0.12962962962962962
1732,8.5,0.13709677419354838
1733,5.5,0.11702127659574468
1734,5.0,0.07352941176470588
1735,5.0,0.10638297872340426
1736,8.0,0.13114754098360656
1737,6.5,0.18571428571428572
1738,4.0,0.08695652173913043
1739,6.5,0.125
1740,5.5,0.12790697674418605
1741,4.5,0.1125
1742,4.0,0.058823529411764705
1743,5.5,0.1375
1744,6.5,0.17567567567567569
1745,5.5,0.09016393442622951
1746,3.5,0.09210526315789473
1747,3.5,0.08139534883720931
1748,4.5,0.08823529411764706
1749,5.5,0.16176470588235295
1750,7.5,0.22727272727272727
1751,5.0,0.08771929824561403
1752,5.0,0.1388888888888889
1753,6.0,0.15
1754,3.5,0.07
1755,7.5,0.20270270270270271
1756,7.5,0.22058823529411764
1757,5.5,0.1527777777777778
1758,5.5,0.18333333333333332
1759,5.5,0.16666666666666666
1760,5.5,0.10784313725490197
1761,10.0,0.25
1762,7.0,0.15555555555555556
1763,2.5,0.07142857142857142
1764,0.5,0.015151515151515152
1765,3.0,0.08108108108108109
1766,3.5,0.1206896551724138
1767,5.5,0.1527777777777778
1768,2.5,0.078125
1769,2.5,0.09259259259259259
1770,5.0,0.14285714285714285
1771,4.5,0.15517241379310345
1772,2.0,0.07407407407407407
1773,0.5,0.013888888888888888
1774,1.5,0.05
1775,1.5,0.05555555555555555
1776,4.5,0.12162162162162163
1777,1.5,0.06
1778,2.0,0.08
1779,1.0,0.037037037037037035
1780,4.0,0.18181818181818182
1781,3.0,0.125
1782,0.0,0.0
1783,1.0,0.045454545454545456
1784,4.0,0.15384615384615385
1785,2.0,0.09523809523809523
1786,0.5,0.017241379310344827
1787,1.5,0.07894736842105263
1788,3.5,0.15217391304347827
1789,1.5,0.05172413793103448
1790,1.0,0.045454545454545456
1791,1.5,0.08333333333333333
1792,3.5,0.16666666666666666
1793,1.5,0.08823529411764706
1794,1.0,0.03571428571428571
1795,1.5,0.08333333333333333
1796,3.5,0.14583333333333334
1797,1.5,0.07894736842105263
1798,2.0,0.13333333333333333
1799,3.5,0.14
1800,1.5,0.09375
1801,1.0,0.05
1802,1.5,0.07142857142857142
1803,3.5,0.25
1804,2.0,0.11764705882352941
1805,1.5,0.06818181818181818
1806,3.5,0.2692307692307692
1807,1.5,0.1
1808,1.5,0.075
1809,1.5,0.09375
1810,2.5,0.15625
1811,1.5,0.07894736842105263
1812,1.5,0.1
1813,2.0,0.15384615384615385
1814,1.5,0.08823529411764706
1815,2.5,0.19230769230769232
1816,2.0,0.1111111111111111
1817,3.0,0.1875
1818,3.0,0.16666666666666666
1819,1.5,0.075
1820,2.0,0.125
1821,2.5,0.15625
1822,1.0,0.07142857142857142
1823,1.0,0.0625
1824,1.5,0.08333333333333333
1825,1.0,0.06666666666666667
1826,1.0,0.06666666666666667
1827,1.0,0.08333333333333333
1828,2.5,0.16666666666666666
1829,0.5,0.038461538461538464
1830,3.5,0.21875
1831,1.5,0.1
1832,1.0,0.07142857142857142
1833,3.0,0.16666666666666666
1834,1.0,0.1
1835,2.0,0.16666666666666666
1836,0.0,0.0
1837,0.5,0.045454545454545456
1838,2.0,0.18181818181818182
1839,0.0,0.0
1840,2.0,0.18181818181818182
1841,0.0,0.0
1842,0.5,0.041666666666666664
1843,0.0,0.0
1844,0.0,0.0
1845,1.5,0.11538461538461539
1846,0.5,0.05
1847,0.0,0.0
1848,0.0,0.0
1849,0.0,0.0
1850,0.0,0.0
1851,0.0,0.0
1852,1.0,0.09090909090909091
1853,0.5,0.045454545454545456
1854,1.0,0.1
1855,0.5,0.0625
1856,0.5,0.0625
1857,0.5,0.0625
1858,1.0,0.1
1859,0.5,0.0625
1860,0.0,0.0
1861,2.0,0.2222222222222222
1862,0.0,0.0
1863,0.0,0.0
1864,0.0,0.0
1865,1.0,0.09090909090909091
1866,0.5,0.038461538461538464
1867,1.5,0.15
1868,0.5,0.05555555555555555
1869,1.5,0.15
1870,0.0,0.0
1871,2.5,0.2777777777777778
1872,1.0,0.1111111111111111
1873,0.0,0.0
1874,0.0,0.0
1875,0.5,0.07142857142857142
1876,0.0,0.0
1877,0.5,0.0625
1878,0.0,0.0
1879,0.0,0.0
1880,0.0,0.0
1881,0.5,0.05
1882,0.5,0.08333333333333333
1883,0.5,0.08333333333333333
1884,0.0,0.0
1885,0.0,0.0
1886,0.0,0.0
1887,0.0,0.0
1888,1.0,0.14285714285714285
1889,0.5,0.08333333333333333
1890,0.0,0.0
1891,0.5,0.08333333333333333
1892,0.5,0.08333333333333333
1893,0.5,0.1
1894,1.0,0.14285714285714285
1895,0.5,0.125
1896,0.5,0.1
1897,1.0,0.2
1898,0.5,0.08333333333333333
1899,0.5,0.1
1900,0.5,0.07142857142857142
1901,0.0,0.0
1902,0.5,0.08333333333333333
1903,0.5,0.08333333333333333
1904,0.5,0.08333333333333333
1905,1.0,0.16666666666666666
1906,0.0,0.0
1907,0.5,0.08333333333333333
1908,1.0,0.16666666666666666
1909,0.0,0.0
